#rdp_tax_and_bootstrap	blast_subject	blast_evalue	blast_len	blast_perc_query_coverage	blast_perc_identity	blast_taxonomy	seed_id	observation_name	observation_sum	sampleA_R1	sampleB_R1
Bacteria;(1.0);Firmicutes;(1.0);Bacilli;(1.0);Bacillales;(1.0);Staphylococcaceae;(1.0);Staphylococcus;(1.0);	KC001229.1.1327	0.0	386	100.0	100.0	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;unidentified marine bacterioplankton	ERR619083.M00704:57:000000000-A5HJE:1:1101:12000:2130.1	Cluster_1	116269	16269	100000
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:27857:14686.1	Cluster_11361	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:10638:19612.1	Cluster_11362	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:13237:2855.1	Cluster_11363	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:9461:3995.1	Cluster_11364	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:25012:15475.1	Cluster_11365	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:11474:13761.1	Cluster_11366	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:24432:7471.1	Cluster_11367	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:10007:19433.1	Cluster_11368	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:14382:28285.1	Cluster_11369	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:4807:16401.1	Cluster_11370	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:16795:12255.1	Cluster_11371	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:21756:15660.1	Cluster_11372	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:8906:9152.1	Cluster_11373	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1101:20524:17462.1	Cluster_11374	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:29407:16604.1	Cluster_11375	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:9177:25887.1	Cluster_11376	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:25574:17792.1	Cluster_11377	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1101:11892:27869.1	Cluster_11378	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:7560:25082.1	Cluster_11379	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:6870:14658.1	Cluster_11380	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:20641:12721.1	Cluster_11381	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:19739:13765.1	Cluster_11382	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:15454:8464.1	Cluster_11383	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:18696:2726.1	Cluster_11384	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:12059:24681.1	Cluster_11385	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:26249:17841.1	Cluster_11386	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:17931:17081.1	Cluster_11387	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:27980:13558.1	Cluster_11388	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:13456:5194.1	Cluster_11389	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2102:28458:15262.1	Cluster_11390	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:13316:23773.1	Cluster_11391	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:3168:12453.1	Cluster_11392	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:10200:11413.1	Cluster_11393	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:7780:11381.1	Cluster_11394	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:16165:14987.1	Cluster_11395	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1101:13756:23148.1	Cluster_11396	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:11791:15954.1	Cluster_11397	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:22311:6841.1	Cluster_11398	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:9307:15166.1	Cluster_11399	3	3	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:27585:9097.1	Cluster_11400	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:12418:6586.1	Cluster_11401	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:14568:21548.1	Cluster_11402	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:15997:16105.1	Cluster_11403	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:4808:6995.1	Cluster_11404	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2103:22987:16381.1	Cluster_11405	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:21821:10933.1	Cluster_11406	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:25092:16377.1	Cluster_11407	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2102:24557:16229.1	Cluster_11408	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:17480:25454.1	Cluster_11409	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:4691:23033.1	Cluster_11410	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:26379:23761.1	Cluster_11411	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:24247:22586.1	Cluster_11412	11	11	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:9259:24233.1	Cluster_11413	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:13594:17265.1	Cluster_11414	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:14632:2729.1	Cluster_11415	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2102:17360:3304.1	Cluster_11416	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:9448:17475.1	Cluster_11417	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:28688:18346.1	Cluster_11418	5	5	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:15871:15104.1	Cluster_11419	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:8402:24149.1	Cluster_11420	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:15297:21534.1	Cluster_11421	4	4	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:10333:16384.1	Cluster_11422	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:8532:9266.1	Cluster_11423	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2103:29431:13667.1	Cluster_11424	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:8097:9569.1	Cluster_11425	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:16278:2812.1	Cluster_11426	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:11904:27482.1	Cluster_11427	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:18516:24160.1	Cluster_11428	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:16228:10579.1	Cluster_11429	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2102:17830:18609.1	Cluster_11430	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:6701:24462.1	Cluster_11431	4	4	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:8110:13841.1	Cluster_11432	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:27067:8586.1	Cluster_11433	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:25464:20524.1	Cluster_11434	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:19197:20704.1	Cluster_11435	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:17379:23939.1	Cluster_11436	3	3	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:24396:10940.1	Cluster_11437	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:5443:21023.1	Cluster_11438	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:20881:21938.1	Cluster_11439	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:14995:17069.1	Cluster_11440	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:5473:15290.1	Cluster_11441	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1101:11395:3135.1	Cluster_11442	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:22339:27011.1	Cluster_11443	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:17405:8118.1	Cluster_11444	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:9258:11056.1	Cluster_11445	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:26801:20548.1	Cluster_11446	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:10190:2668.1	Cluster_11447	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1101:15162:2227.1	Cluster_11448	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:5259:9854.1	Cluster_11449	3	3	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:16001:24768.1	Cluster_11450	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1101:8288:7323.1	Cluster_11451	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2103:17029:26152.1	Cluster_11452	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1101:29346:14637.1	Cluster_11453	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:12271:25954.1	Cluster_11454	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:13041:6266.1	Cluster_11455	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:19289:20545.1	Cluster_11456	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:18406:13140.1	Cluster_11457	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:25706:10214.1	Cluster_11458	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:4668:20431.1	Cluster_11459	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:3056:20335.1	Cluster_11460	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:16209:14873.1	Cluster_11461	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:14938:12475.1	Cluster_11462	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:9315:16003.1	Cluster_11463	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:16689:9586.1	Cluster_11464	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:12372:17714.1	Cluster_11465	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:19414:16757.1	Cluster_11466	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:29280:12194.1	Cluster_11467	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:5198:19297.1	Cluster_11468	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2103:24227:6322.1	Cluster_11469	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:18790:6522.1	Cluster_11470	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:18802:6134.1	Cluster_11471	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:20147:23672.1	Cluster_11472	3	3	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2103:6001:19233.1	Cluster_11473	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:10313:5671.1	Cluster_11474	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:11561:12599.1	Cluster_11475	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:16763:25369.1	Cluster_11476	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:13865:11180.1	Cluster_11477	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:16024:10870.1	Cluster_11478	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:16795:13166.1	Cluster_11479	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:3589:18574.1	Cluster_11480	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:27844:12068.1	Cluster_11481	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:27676:21499.1	Cluster_11482	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:10035:26779.1	Cluster_11483	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:22012:20302.1	Cluster_11484	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:13025:13497.1	Cluster_11485	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:19862:14429.1	Cluster_11486	4	4	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2102:27351:13852.1	Cluster_11487	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:22397:26171.1	Cluster_11488	6	6	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1101:13748:13999.1	Cluster_11489	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:20330:20691.1	Cluster_11490	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:2202:17076.1	Cluster_11491	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:21352:19877.1	Cluster_11492	3	3	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:27350:21712.1	Cluster_11493	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:5403:14120.1	Cluster_11494	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:24945:25309.1	Cluster_11495	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:16007:23929.1	Cluster_11496	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:6024:14906.1	Cluster_11497	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:22500:6362.1	Cluster_11498	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:17543:2240.1	Cluster_11499	1	1	0
