level1	level2	level3	Name	gene_family
Signal transduction mechanisms	NA	NA	Two-component sensor histidine kinase, HisKA and HATPase domains	COG3920
Signal transduction mechanisms	NA	NA	Extracytoplasmic sensor domain CHASE2 (specificity unknown)	COG4252
Signal transduction mechanisms	NA	NA	Adenylate cyclase, class 3	COG2114
Signal transduction mechanisms	NA	NA	Regulator of PEP synthase PpsR, kinase-PPPase family (combines ADP:protein kinase and phosphorylase activities)	COG1806
Signal transduction mechanisms	NA	NA	Protein tyrosine/serine phosphatase Oca4	COG2365
Signal transduction mechanisms	NA	NA	HAMP domain	COG2770
Signal transduction mechanisms	NA	NA	Putative negative regulator of RcsB-dependent stress response, UPF0070 family	COG2976
Signal transduction mechanisms	NA	NA	ACT domain, ACT-3 family	COG3602
Signal transduction mechanisms	NA	NA	Tyrosine-protein phosphatase YwqE	COG4464
Signal transduction mechanisms	NA	NA	Ankyrin repeat	COG0666
Signal transduction mechanisms	NA	NA	Signal transduction histidine kinase	COG0642
Signal transduction mechanisms	NA	NA	Extracytoplasmic sensor domain CHASE3 (specificity unknown)	COG5278
Signal transduction mechanisms	NA	NA	FIST domain protein MJ1623, contains FIST_N and FIST_C domains	COG3287
Signal transduction mechanisms	NA	NA	Forkhead associated (FHA) domain, binds pSer, pThr, pTyr	COG1716
Signal transduction mechanisms	NA	NA	Predicted membrane GTPase TypA/BipA involved in stress response	COG1217
Signal transduction mechanisms	NA	NA	HPt (histidine-containing phosphotransfer) domain	COG2198
Signal transduction mechanisms	NA	NA	Cyclic di-GMP-binding protein YajQ, UPF0234 family	COG1666
Signal transduction mechanisms	NA	NA	PAS domain	COG2202
Signal transduction mechanisms	NA	NA	Uncharacterized domain of signal transduction histidine kinase BarA	COG4999
Signal transduction mechanisms	NA	NA	YycI protein, regulator of the WalKR two-component signal transduction system	COG4853
Signal transduction mechanisms	NA	NA	Cyclic di-AMP-specific phosphodiesterase PgpH, HD superfamily	COG1480
Signal transduction mechanisms	NA	NA	Ras-like GTP-binding stress-induced protein YcjX,  DUF463 family	COG3106
Signal transduction mechanisms	NA	NA	Ligand-binding sensor domain	COG4936
Signal transduction mechanisms	NA	NA	Sensor histidine kinase, LytS/YehU family	COG3275
Signal transduction mechanisms	NA	NA	Sensor histidine kinase YesM	COG2972
Signal transduction mechanisms	NA	NA	Cyclic di-AMP receptor DarA/PstA	COG3870
Signal transduction mechanisms	NA	NA	sRNA-binding carbon storage regulator CsrA	COG1551
Signal transduction mechanisms	NA	NA	CBS domain	COG0517
Signal transduction mechanisms	NA	NA	c-di-AMP phosphodiesterase AtaC or nucleotide pyrophosphatase, AlkP superfamily	COG1524
Signal transduction mechanisms	NA	NA	Chemotaxis signal transduction protein CheW	COG0835
Signal transduction mechanisms	NA	NA	GyrI-like small molecule binding domain	COG4978
Signal transduction mechanisms	NA	NA	Serine/threonine protein phosphatase PrpC	COG0631
Signal transduction mechanisms; Defense mechanisms	NA	NA	GAF domain-containing protein, putative methionine-R-sulfoxide reductase	COG1956
Signal transduction mechanisms	NA	NA	Signal transduction histidine kinase NarQ, nitrate/nitrite-specific	COG3850
Signal transduction mechanisms	NA	NA	Tryptophan-rich sensory protein TspO/CrtK (mitochondrial benzodiazepine receptor homolog)	COG3476
Signal transduction mechanisms	NA	NA	ACT domain, ACT-7 family	COG3603
Signal transduction mechanisms	NA	NA	c-di-AMP synthetase DisA, contains DisA_N, linker and DNA-binding domains	COG1623
Signal transduction mechanisms	NA	NA	Predicted NTPase, NACHT family domain	COG5635
Signal transduction mechanisms	NA	NA	Predicted secreted protein YlbL, contains PDZ domain	COG3480
Signal transduction mechanisms	NA	NA	Cell fate regulator YaaT, PSP1 superfamily (controls sporulation, competence, biofilm development)	COG1774
Signal transduction mechanisms	NA	NA	Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains	COG3437
Signal transduction mechanisms	NA	NA	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	COG0664
Signal transduction mechanisms	NA	NA	Anti-sigma factor ChrR, cupin superfamily	COG3806
Signal transduction mechanisms	NA	NA	Global stress regulator YbjN, DUF2299 family	COG5440
Signal transduction mechanisms	NA	NA	Anti-sigma regulatory factor (Ser/Thr protein kinase)	COG2172
Signal transduction mechanisms	NA	NA	Serine/threonine-protein kinase RIO1	COG1718
Signal transduction mechanisms	NA	NA	2',3'- and 3',5'-cNMP phosphodiesterase YmdB, calcineurin family	COG1692
Signal transduction mechanisms	NA	NA	Signal transduction histidine kinase regulating phosphoglycerate transport system	COG4192
Signal transduction mechanisms	NA	NA	Cell fate regulator YmcA, YheA/YmcA/DUF963 family (controls sporulation, competence, biofilm development)	COG4550
Signal transduction mechanisms	NA	NA	Extracytoplasmic sensor domain CHASE1 (specificity unknown)	COG3614
Signal transduction mechanisms	NA	NA	Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains	COG2201
Signal transduction mechanisms	NA	NA	RecA-superfamily ATPase, KaiC/GvpD/RAD55 family	COG0467
Signal transduction mechanisms	NA	NA	RseB, negative regulator of sigma E activity	COG3026
Signal transduction mechanisms	Threonine biosynthesis	NA	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist	COG2334
Signal transduction mechanisms	NA	NA	Roadblock/LC7 domain	COG4831
Signal transduction mechanisms	NA	NA	Periplasmic catabolite regulation protein CreA (function unknown)	COG3045
Signal transduction mechanisms	NA	NA	cAMP phosphodiesterase	COG5212
Signal transduction mechanisms	NA	NA	Anti-sigma-K factor RskA	COG5343
Signal transduction mechanisms	NA	NA	PII-like signaling protein	COG1993
Signal transduction mechanisms	NA	NA	TolB amino-terminal domain (function unknown)	COG5616
Signal transduction mechanisms	NA	NA	Mlc titration factor MtfA, regulates ptsG expression	COG3228
Signal transduction mechanisms	NA	NA	Redox-sensing c-di-GMP phosphodiesterase, contains CSS-motif and EAL domains	COG4943
Signal transduction mechanisms	NA	NA	3',5'-cyclic AMP phosphodiesterase CpdA	COG1409
Signal transduction mechanisms	NA	NA	DICT sensory domain found in diguanylate cyclases and two-component systems	COG4250
Signal transduction mechanisms	NA	NA	Cell fate regulator YlbF, YheA/YmcA/DUF963 family (controls sporulation, competence, biofilm development)	COG3679
Signal transduction mechanisms	NA	NA	Fido, protein-threonine AMPylation domain	COG2184
Signal transduction mechanisms	NA	NA	Phosphoaspartate phosphatase CheC, specific for CheY-P	COG1776
Signal transduction mechanisms	NA	NA	sRNA-binding regulator protein Hfq	COG1923
Signal transduction mechanisms	NA	NA	RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain	COG1660
Signal transduction mechanisms	NA	NA	Small ligand-binding sensory domain FIST	COG4398
Signal transduction mechanisms	NA	NA	ACT domain, binds amino acids and other small ligands	COG3830
Signal transduction mechanisms	NA	NA	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	COG2200
Signal transduction mechanisms	NA	NA	Serine kinase of the HPr protein, regulates carbohydrate metabolism	COG1493
Signal transduction mechanisms	NA	NA	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	COG2199
Signal transduction mechanisms	NA	NA	Isocitrate dehydrogenase kinase/phosphatase	COG4579
Signal transduction mechanisms	NA	NA	Bacteriophytochrome (light-regulated signal transduction histidine kinase)	COG4251
Signal transduction mechanisms	NA	NA	Nucleotide-binding universal stress protein,  UspA family	COG0589
Signal transduction mechanisms	NA	NA	YycH protein, regulator of the WalKR two-component signal transduction system	COG4863
Signal transduction mechanisms	NA	NA	CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F	COG0784
Signal transduction mechanisms	NA	NA	Signal transducer regulating beta-lactamase production, contains metallopeptidase domain	COG4219
Signal transduction mechanisms	NA	NA	RIO-like serine/threonine protein kinase fused to N-terminal HTH domain	COG0478
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type IV secretory pathway, VirB6 component	COG3704
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type IV secretory pathway, VirJ component	COG3946
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Large exoprotein involved in heme utilization or adhesion	COG3210
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type III secretory pathway, EscU/YscU component	COG4792
Intracellular trafficking, secretion, and vesicular transport; Extracellular structures	NA	NA	Flp pilus assembly protein, pilin Flp	COG3847
Intracellular trafficking, secretion, and vesicular transport	NA	NA	ESX protein secretion system component YukC	COG4499
Intracellular trafficking, secretion, and vesicular transport; Extracellular structures	NA	NA	Flp pilus assembly protein CpaB	COG3745
Intracellular trafficking, secretion, and vesicular transport; Extracellular structures	NA	NA	Pilus assembly protein, ATPase of CpaF family	COG4962
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type IV secretory pathway, TrbD component	COG5268
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Signal peptidase I	COG0681
Intracellular trafficking, secretion, and vesicular transport; Extracellular structures	NA	NA	Flp pilus assembly ATPase CpaE/TadZ, contains N-terminal REC/TadZ_N domain	COG4963
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Preprotein translocase subunit Sec63	COG5407
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Signal recognition particle GTPase	COG0541
Intracellular trafficking, secretion, and vesicular transport	NA	NA	ESX protein secretion system component YukD	COG5417
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Protein translocase subunit SecG	COG1314
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Heme exporter protein D	COG3114
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type II secretory pathway, component PulL	COG3297
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type III secretory pathway, EscR/YscR component	COG4790
Intracellular trafficking, secretion, and vesicular transport	NA	NA	DNA uptake channel protein ComEC, N-terminal domain	COG0658
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Putative lipase ATG15 (essential for vacuolar disintegration of autophagic bodies)	COG5153
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type VI protein secretion system component TssA1/VasJ/EvfE, contains ImpA_N domain	COG3515
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Predicted component of the type VI protein secretion system	COG3522
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type II secretory pathway, PulJ/GspJ component	COG4795
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase	COG3505
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type IV secretory pathway, TrbF component	COG3701
Intracellular trafficking, secretion, and vesicular transport; Extracellular structures	NA	NA	Predicted ATPase, PilT family, contains N-terminal PIN domain	COG1855
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type II secretory pathway, component PulC	COG3031
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type III secretion system effector SseC (host membrane pore formation)	COG5613
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Predicted component TssB of the type VI protein secretion system, VipA/VipB/TssB family	COG3517
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type IV secretory pathway, component VirB8	COG3736
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type III secretory pathway, EscS/YscS component	COG4794
Intracellular trafficking, secretion, and vesicular transport; Extracellular structures	NA	NA	Flp pilus assembly protein TadG, includes N-terminal TadE domain	COG4961
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type VI protein secretion system component VasK	COG3523
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Preprotein translocase subunit SecY	COG0201
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Preprotein translocase subunit SecG (Sec61beta)	COG4023
Intracellular trafficking, secretion, and vesicular transport	NA	NA	ABC-type protease/lipase transport system, ATPase and permease components	COG4618
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type III secretory pathway, component EscV	COG4789
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Signal recognition particle GTPase FtsY	COG0552
Intracellular trafficking, secretion, and vesicular transport; Extracellular structures	NA	NA	Flp pilus assembly protein TadB	COG4965
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type IV secretory pathway, VirB10 component	COG2948
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Cytolysin, a secreted calcineurin-like phosphatase	COG5555
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type II secretory pathway, component PulM	COG3149
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type II secretory pathway, component HofQ	COG4796
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Predicted double-glycine leader peptidase, C39-like (CLD) domain	COG3271
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Predicted ABC-type exoprotein transport system, permease component	COG4473
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type II secretory pathway, component PulK	COG3156
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Exosome complex RNA-binding protein Rrp42, RNase PH superfamily	COG2123
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type VI protein secretion system component VasA	COG3519
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Predicted component of the type VI protein secretion system	COG3521
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Exosome subunit, RNA binding protein with dsRBD fold	COG1325
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Exosome complex RNA-binding protein Csl4, contains S1 and Zn-ribbon domains	COG1096
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type VI protein secretion system component TssL/VasF/DotU	COG3455
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type IV secretory pathway, VirD2 component (relaxase)	COG3843
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type IV secretory pathway, VirB4 component	COG3451
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Twin-arginine protein secretion pathway component TatC	COG0805
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type IV secretory pathway, TrbL components	COG3846
Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type IV secretory pathway, VirB9 components	COG3504
